Id,SalePrice
2728,169316.06
2729,149673.48
2730,137920.33
2731,129124.67
2732,137109.62
2733,157645.12
2734,137028.48
2735,127739.77
2736,140797.22
2737,128395.57
2738,129103.94
2739,169378.7
2740,135595.16
2741,140043.34
2742,148720.58
2743,145284.83
2744,156739.86
2745,135114.22
2746,136222.34
2747,141313.0
2748,114946.35
2749,126269.836
2750,134050.53
2751,127041.91
2752,206849.64
2753,150856.98
2754,243302.44
2755,125938.77
2756,102727.38
2757,81155.414
2758,86360.06
2759,159580.45
2760,124632.17
2761,147481.73
2762,146556.94
2763,186491.58
2764,137939.28
2765,299961.97
2766,135769.31
2767,88973.734
2768,127876.95
2769,130521.92
2770,147994.48
2771,114889.65
2772,114265.44
2773,161929.89
2774,138003.94
2775,108406.17
2776,145001.03
2777,138570.5
2778,99584.305
2779,120935.664
2780,95872.99
2781,101352.27
2782,87677.63
2783,92081.18
2784,124544.22
2785,131021.15
2786,66015.38
2787,128095.06
2788,74930.32
2789,190984.52
2790,95762.77
2791,113075.41
2792,57855.14
2793,174398.05
2794,90811.55
2795,115324.83
2796,109973.93
2797,210307.55
2798,109548.27
2799,119257.25
2800,70698.41
2801,110140.37
2802,128046.41
2803,154620.86
2804,127081.44
2805,96565.805
2806,82017.414
2807,165391.4
2808,154083.44
2809,142820.27
2810,137165.05
2811,159210.9
2812,151301.69
2813,123518.97
2814,138710.64
2815,99665.17
2816,250857.03
2817,155943.88
2818,130692.26
2819,166241.81
2820,136325.33
2821,103697.484
2822,186330.62
2823,374532.25
2824,180788.31
2825,141239.72
2826,134010.45
2827,136976.3
2828,198291.27
2829,203013.11
2830,224509.56
2831,177119.62
2832,247383.39
2833,281281.2
2834,215415.84
2835,218633.62
2836,188378.58
2837,166174.83
2838,147996.22
2839,175242.97
2840,203056.53
2841,201184.14
2842,213835.12
2843,146746.6
2844,161860.56
2845,116231.664
2846,203012.08
2847,199152.3
2848,222235.22
2849,200244.3
2850,282542.28
2851,227407.5
2852,223764.34
2853,230822.83
2854,139604.02
2855,203783.11
2856,199343.12
2857,186692.98
2858,202493.02
2859,128734.89
2860,133143.03
2861,129397.5
2862,189749.11
2863,124152.02
2864,244223.14
2865,141291.16
2866,139796.14
2867,98082.28
2868,102965.88
2869,94194.69
2870,127121.6
2871,82223.51
2872,53071.04
2873,106873.74
2874,139788.9
2875,114248.57
2876,154239.44
2877,139358.33
2878,180327.1
2879,142178.92
2880,96319.58
2881,144673.17
2882,171378.2
2883,197682.56
2884,199115.0
2885,179677.53
2886,204121.23
2887,97442.445
2888,132224.75
2889,50322.492
2890,85777.61
2891,143652.23
2892,54464.34
2893,105237.26
2894,59463.707
2895,323837.16
2896,292155.97
2897,196485.16
2898,145288.72
2899,218584.38
2900,158490.2
2901,209727.2
2902,188783.64
2903,318795.56
2904,359277.9
2905,96137.586
2906,207439.61
2907,116998.85
2908,130107.055
2909,138083.7
2910,82381.945
2911,82956.54
2912,140217.19
2913,81979.65
2914,75888.086
2915,83885.94
2916,83968.83
2917,184418.7
2918,123613.625
2919,208384.73
